name,group,n_params,l2_abs,l2_rel,cos_sim,diff_mean,diff_std,diff_max
model.16.m.0.cv1.bn.bias,neck,128,0.06149109825491905,0.21677041790736287,0.9774124026298523,0.004306480288505554,0.0033288246486335993,0.0162506103515625
model.16.m.0.cv2.conv.weight,neck,147456,1.1720366477966309,0.2995978913781219,0.9555954337120056,0.0023453012108802795,0.001953275641426444,0.018951416015625
model.16.m.0.cv2.bn.weight,neck,128,0.017263349145650864,0.0015215878564494357,0.9999990463256836,0.0011444091796875,0.001013239729218185,0.00439453125
model.16.m.0.cv2.bn.bias,neck,128,0.06742240488529205,0.18747550194747264,0.9832878112792969,0.004594902507960796,0.0038097472861409187,0.01630401611328125
model.17.conv.weight,neck,32768,0.519282877445221,0.2900121688905662,0.9581354856491089,0.0021520154550671577,0.0018968761432915926,0.020682334899902344
model.17.bn.weight,neck,128,0.011209218762814999,0.0010206249314280078,0.9999996423721313,0.000720977783203125,0.0006822325522080064,0.00439453125
model.17.bn.bias,neck,128,0.09355277568101883,0.2878857501458032,0.9579067826271057,0.00591621920466423,0.0057997494004666805,0.035858154296875
model.20.cv1.conv.weight,neck,10240,0.29908034205436707,0.23563399781409752,0.9721572399139404,0.002213242929428816,0.001958874287083745,0.01776123046875
model.20.cv1.bn.weight,neck,64,0.005960232112556696,0.0007419018960493753,0.9999998211860657,0.00049591064453125,0.0005603997269645333,0.0029296875
model.20.cv1.bn.bias,neck,64,0.08191590011119843,0.48810079166167913,0.8728867173194885,0.005356532521545887,0.008795649744570255,0.0631256103515625
model.20.cv2.conv.weight,neck,10240,0.3273955285549164,0.22853533378263446,0.973690390586853,0.002440985292196274,0.0021235812455415726,0.0203857421875
model.20.cv2.bn.weight,neck,64,0.0074532898142933846,0.0009197637152163281,0.9999997615814209,0.00061798095703125,0.0007027146639302373,0.00390625
model.20.cv2.bn.bias,neck,64,0.10780372470617294,0.524197654486119,0.8682591319084167,0.009647153317928314,0.00948291551321745,0.039794921875
model.20.cv3.conv.weight,neck,16384,0.44833242893218994,0.23130315607142976,0.9730676412582397,0.002588875126093626,0.0023592927027493715,0.029178619384765625
model.20.cv3.bn.weight,neck,128,0.019953923299908638,0.00166723534785762,0.9999988079071045,0.00086212158203125,0.0015446697361767292,0.015625
model.20.cv3.bn.bias,neck,128,0.21428312361240387,0.19893560031474128,0.9803550243377686,0.012622088193893433,0.014176799915730953,0.069976806640625
model.20.m.0.cv1.conv.weight,neck,4096,0.20295310020446777,0.2030339642134588,0.9792904853820801,0.0023982287384569645,0.002075018361210823,0.022518157958984375
model.20.m.0.cv1.bn.weight,neck,64,0.00558863440528512,0.0006981455297058452,0.9999997615814209,0.00041961669921875,0.000562926463317126,0.001953125
model.20.m.0.cv1.bn.bias,neck,64,0.06573877483606339,0.3513017297850055,0.9462165832519531,0.005267158150672913,0.0063571445643901825,0.033660888671875
model.20.m.0.cv2.conv.weight,neck,36864,0.3546912372112274,0.20863077971187458,0.9781703948974609,0.001366780255921185,0.0012428396148607135,0.014986038208007812
model.20.m.0.cv2.bn.weight,neck,64,0.005652264226227999,0.0007052204616323762,0.9999998807907104,0.0004425048828125,0.0005551521317102015,0.001953125
model.20.m.0.cv2.bn.bias,neck,64,0.0769147276878357,0.3941553946585103,0.9330328702926636,0.0065271928906440735,0.007114933803677559,0.03458404541015625
model.21.conv.weight,neck,147456,0.5562819838523865,0.24348058320145363,0.9703066945075989,0.0010942760854959488,0.0009492815006524324,0.010570526123046875
model.21.bn.weight,neck,128,0.005480943247675896,0.00047697355624089417,0.9999999403953552,0.0002593994140625,0.00041075953049585223,0.00146484375
model.21.bn.bias,neck,128,0.042634278535842896,0.13768764631269287,0.99066162109375,0.0027424078434705734,0.00259469379670918,0.01892852783203125
model.23.cv1.conv.weight,other,49152,0.5970837473869324,0.2605480115760028,0.9661563038825989,0.0020379305351525545,0.001760699087753892,0.016510009765625
model.23.cv1.bn.weight,other,128,0.00732421875,0.0006402592516419214,0.9999997615814209,0.000438690185546875,0.0004779442388098687,0.001953125
model.23.cv1.bn.bias,other,128,0.04480759799480438,0.1159257895938293,0.993258535861969,0.002897844649851322,0.002710202941671014,0.01409912109375
model.23.cv2.conv.weight,other,49152,0.42187073826789856,0.2202370039372447,0.975551187992096,0.0014381225919350982,0.0012460896978154778,0.0134429931640625
model.23.cv2.bn.weight,other,128,0.00567331537604332,0.0004943771339009897,1.0,0.000263214111328125,0.0004284972383175045,0.001953125
model.23.cv2.bn.bias,other,128,0.037935782223939896,0.07265244064255612,0.9973622560501099,0.002542659640312195,0.0021944609470665455,0.0120849609375
model.23.cv3.conv.weight,other,65536,0.4927850365638733,0.1742404668037231,0.9847052097320557,0.0014642232563346624,0.0012495886767283082,0.014301300048828125
