name,group,n_params,l2_abs,l2_rel,cos_sim,diff_mean,diff_std,diff_max
model.7.cv2.bn.bias,other,16,0.025413045659661293,0.07546400473937245,0.9973966479301453,0.004251614212989807,0.004875813145190477,0.018707275390625
model.7.cv2.bn.running_mean,other,16,0.0525512732565403,0.311262100642259,0.9707033634185791,0.011719033122062683,0.006133320741355419,0.0213623046875
model.7.cv2.bn.running_var,other,16,0.031787194311618805,0.186687912469575,0.9892488718032837,0.006098747253417969,0.0052618770860135555,0.01715087890625
model.7.cv3.conv.weight,other,1024,0.21338680386543274,0.19340197520810515,0.9812677502632141,0.005043377634137869,0.004364594351500273,0.030029296875
model.7.cv3.bn.weight,other,32,0.019840087741613388,0.0034505333106568514,0.999994158744812,0.0023040771484375,0.0026865757536143064,0.0126953125
model.7.cv3.bn.bias,other,32,0.07822620123624802,0.12027694433986023,0.9930770397186279,0.010029137134552002,0.009673148393630981,0.03814697265625
model.7.cv3.bn.running_mean,other,32,0.09874170273542404,0.2959317026759859,0.9689188599586487,0.01491709053516388,0.009209562093019485,0.03583526611328125
model.7.cv3.bn.running_var,other,32,0.05202396214008331,0.17172130780605654,0.9869412183761597,0.006428241729736328,0.006682136096060276,0.02703857421875
model.7.m.0.cv1.conv.weight,other,256,0.11719941347837448,0.20313213631186985,0.9793931841850281,0.005814839154481888,0.004463244695216417,0.02462005615234375
model.7.m.0.cv1.bn.weight,other,16,0.01017220038920641,0.002542703638119852,0.9999971389770508,0.00189208984375,0.0017548713367432356,0.005859375
model.7.m.0.cv1.bn.bias,other,16,0.035691726952791214,0.11818707429583433,0.9938580393791199,0.007213592529296875,0.005424172151833773,0.02117919921875
model.7.m.0.cv1.bn.running_mean,other,16,0.025852780789136887,0.21035013258022417,0.9833586812019348,0.005119577050209045,0.004074351862072945,0.015007257461547852
model.7.m.0.cv1.bn.running_var,other,16,0.007378730457276106,0.14882130304162042,0.9908514618873596,0.0014182329177856445,0.0012182913487777114,0.0035552978515625
model.7.m.0.cv2.conv.weight,other,2304,0.2938357889652252,0.28408903750613207,0.9595898389816284,0.004635607823729515,0.00399897713214159,0.0285491943359375
model.7.m.0.cv2.bn.weight,other,16,0.014882569201290607,0.003640671383594362,0.9999973773956299,0.003143310546875,0.0020559579133987427,0.0068359375
model.7.m.0.cv2.bn.bias,other,16,0.03975546360015869,0.11711161234260013,0.994412899017334,0.008547961711883545,0.0052371397614479065,0.01849365234375
model.7.m.0.cv2.bn.running_mean,other,16,0.0733414813876152,0.2428514960887935,0.985986053943634,0.014086902141571045,0.01212138682603836,0.0350341796875
model.7.m.0.cv2.bn.running_var,other,16,0.08086099475622177,0.22604934546100577,0.991112470626831,0.017736434936523438,0.010017325170338154,0.042236328125
model.8.conv.weight,other,18432,0.42698994278907776,0.24446789918535633,0.970064640045166,0.0023372280411422253,0.0021045489702373743,0.01976776123046875
model.8.bn.weight,other,64,0.012226547114551067,0.001526517563983526,0.9999989867210388,0.00109100341796875,0.0010787263745442033,0.0048828125
