epoch,loss_cst,loss_replay,loss_total,mAP50_T3,P_T3,R_T3,F1_T3,mAP50_T1,P_T1,R_T1,F1_T1,fm_abs,fm_stage3,mAP50_T1_tiny,mAP50_T1_small,mAP50_T1_normal,mAP50_T1_large,lr
0,0.0754317119717598,0.032449427992105484,0.10788114368915558,0.03314966002172547,0.11486683456416374,0.10458804854319217,0.10948672364262274,0.49225082740570686,0.4986852380244567,0.5694065963104262,0.5317045873505504,-0.18024917259429313,-0.14810729193753241,0.41804733750393785,0.33936916464857225,0.5586742882920386,0.16918330091784067,0.00037625
1,0.05485652759671211,0.014117728918790817,0.06897425651550293,0.057314934053471205,0.17185425674959312,0.10881253520405551,0.13325336590315343,0.48026204194359845,0.5121524297765456,0.5421889709161175,0.5267428532547556,-0.19223795805640154,-0.16009607739964082,0.12030546116513129,0.2970340938390943,0.5529419028061515,0.13770278283912024,0.00012875000000000004
2,0.04699290916323662,0.00695163244381547,0.05394454300403595,0.0638741051314961,0.16281799997419263,0.10195094474883507,0.1253881865703643,0.4514906674345103,0.49127429618646423,0.5317555207336756,0.5107139887245263,-0.2210093325654897,-0.188867451908729,0.10263750484014678,0.28631086832050895,0.5191574800443863,0.12932565220536857,5.000000000000005e-06
